"","ATM.dist.mean_Nucleus","TVC.dist.min_Nucleus","TVC.dist.max_Nucleus","TVC.dist.mean_Nucleus","TVC.dist.sd_Nucleus","TVC.ATM.dist.min_Nucleus","TVC.ATM.dist.max_Nucleus","TVC.ATM.dist.mean_Nucleus","TVC.ATM.dist.sd_Nucleus","TVC.cosine.min_Nucleus","TVC.cosine.max_Nucleus","TVC.cosine.sd_Nucleus","ATM.Nucleus.Dist.to.Cell.Membrane.min","ATM.Nucleus.Dist.to.Cell.Membrane.max","ATM.Nucleus.Dist.to.Cell.Membrane.mean","ATM.Nucleus.Dist.to.Cell.Membrane.SD","TVC.Nucleus.Dist.to.Cell.Membrane.min","TVC.Nucleus.Dist.to.Cell.Membrane.max","TVC.Nucleus.Dist.to.Cell.Membrane.mean","TVC.Nucleus.Dist.to.Cell.Membrane.SD","ATM.dist.mean_Cell","TVC.dist.min_Cell","TVC.dist.max_Cell","TVC.dist.mean_Cell","TVC.dist.sd_Cell","TVC.ATM.dist.min_Cell","TVC.ATM.dist.max_Cell","TVC.ATM.dist.mean_Cell","TVC.ATM.dist.sd_Cell","TVC.cosine.min_Cell","TVC.cosine.max_Cell","TVC.cosine.sd_Cell","ATM.Cell.Ellipticity..oblate..min","ATM.Cell.Ellipticity..oblate..max","ATM.Cell.Ellipticity..oblate..mean","ATM.Cell.Ellipticity..oblate..SD","ATM.Cell.Ellipticity..prolate..min","ATM.Cell.Ellipticity..prolate..max","ATM.Cell.Ellipticity..prolate..mean","ATM.Cell.Ellipticity..prolate..SD","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","ATM.Cell.Sphericity.min","ATM.Cell.Sphericity.max","ATM.Cell.Sphericity.mean","ATM.Cell.Sphericity.SD","ATM.Cell.Volume.frac.min","ATM.Cell.Volume.frac.max","ATM.Cell.Volume.frac.mean","ATM.Cell.Volume.frac.SD","ATM.Nucleus.Ellipticity..oblate..min","ATM.Nucleus.Ellipticity..oblate..max","ATM.Nucleus.Ellipticity..oblate..mean","ATM.Nucleus.Ellipticity..oblate..SD","ATM.Nucleus.Ellipticity..prolate..min","ATM.Nucleus.Ellipticity..prolate..max","ATM.Nucleus.Ellipticity..prolate..mean","ATM.Nucleus.Ellipticity..prolate..SD","ATM.Nucleus.Sphericity.min","ATM.Nucleus.Sphericity.max","ATM.Nucleus.Sphericity.mean","ATM.Nucleus.Sphericity.SD","ATM.Nucleus.Volume.frac.min","ATM.Nucleus.Volume.frac.max","ATM.Nucleus.Volume.frac.mean","ATM.Nucleus.Volume.frac.SD","TVC.Cell.Ellipticity..oblate..min","TVC.Cell.Ellipticity..oblate..max","TVC.Cell.Ellipticity..oblate..mean","TVC.Cell.Ellipticity..oblate..SD","TVC.Cell.Ellipticity..prolate..min","TVC.Cell.Ellipticity..prolate..max","TVC.Cell.Ellipticity..prolate..mean","TVC.Cell.Ellipticity..prolate..SD","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","TVC.Cell.Sphericity.min","TVC.Cell.Sphericity.max","TVC.Cell.Sphericity.mean","TVC.Cell.Sphericity.SD","TVC.Cell.Volume.frac.min","TVC.Cell.Volume.frac.max","TVC.Cell.Volume.frac.mean","TVC.Cell.Volume.frac.SD","TVC.Nucleus.Ellipticity..oblate..min","TVC.Nucleus.Ellipticity..oblate..max","TVC.Nucleus.Ellipticity..oblate..mean","TVC.Nucleus.Ellipticity..oblate..SD","TVC.Nucleus.Ellipticity..prolate..min","TVC.Nucleus.Ellipticity..prolate..max","TVC.Nucleus.Ellipticity..prolate..mean","TVC.Nucleus.Ellipticity..prolate..SD","TVC.Nucleus.Sphericity.min","TVC.Nucleus.Sphericity.max","TVC.Nucleus.Sphericity.mean","TVC.Nucleus.Sphericity.SD","TVC.Nucleus.Volume.frac.min","TVC.Nucleus.Volume.frac.max","TVC.Nucleus.Volume.frac.mean","TVC.Nucleus.Volume.frac.SD","nATM","nTVC","ATMgroup.Ellipticity..oblate.","ATMgroup.Ellipticity..prolate.","ATMgroup.Sphericity","TVCgroup.Ellipticity..oblate.","TVCgroup.Ellipticity..prolate.","TVCgroup.Sphericity","TVC.Volume","ATM.Volume"
"ADF.Cofilin.slide1_image24.2019_08_29",0,0.124152663155938,0.352066278733826,0.19670676217647,0.0726225093983065,0.699864211602304,1,0.868685872339404,0.115993729570238,-0.917717714922476,0.987532039699487,0.587751266562755,0.0557093046059826,0.0557093046059826,0.0557093046059826,0,0.0351203066030734,0.0606725031039093,0.0480701252743968,0.0104345272458403,0,0.123092663017649,0.368977181113621,0.209828215709543,0.0710288833765729,0.670920050809834,1,0.850648682042665,0.125516173385737,-0.864791790872736,0.975124217521638,0.545408606978597,0.188953,0.188953,0.188953,0,0.641135,0.641135,0.641135,0,0.0673138,0.0673138,0.0673138,0,0.426106,0.426106,0.426106,0,0.289494480527499,0.289494480527499,0.289494480527499,0,0.354146,0.354146,0.354146,0,0.313415,0.313415,0.313415,0,0.660329,0.660329,0.660329,0,0.323091290668102,0.323091290668102,0.323091290668102,0,0.256167,0.432667,0.3590808,0.0675464046615362,0.249733,0.722699,0.4356354,0.181644740813765,0.0222435,0.0796786,0.05296542,0.0206666385298142,0.410351,0.554497,0.4488586,0.0607675691409489,0.0722396463586299,0.273071065780917,0.1421011038945,0.0778766213031438,0.206962,0.44394,0.3660426,0.0957044661094768,0.385883,0.462279,0.4281662,0.0319317892342412,0.595782,0.644231,0.6235632,0.0196569206566034,0.0556691380634188,0.35661152407882,0.13538174186638,0.125132993707188,1,5,0.185744,0.6377,0.695604,0.438924,0.388431,0.617084,0.710683785173207,0.289316214826793
"ADF.Cofilin.slide1_image25_right.2019_08_29",0.294613977121567,0.0980448918730462,0.140277512785438,0.125006524636667,0.0234179833870359,0.671447320806866,1,0.836786781221998,0.125370774243942,0.3216251657853,0.749681560217708,0.2309145179296,0.0410985623168333,0.0467416855927644,0.0439201239547988,0.00399029073548255,0.0296592909087092,0.0531607687250865,0.0436204871336504,0.0123587309031297,0.307256476298006,0.128589090475176,0.144281558258931,0.134185178133042,0.00876087099033909,0.665497608159753,1,0.840980648605275,0.13018459606225,0.375872795519849,0.563840214483701,0.105635807873856,0.293385,0.315096,0.3042405,0.0153519953263411,0.354317,0.470597,0.412457,0.0822223765163718,0.0808465,0.101679,0.09126275,0.0147308020190688,0.465293,0.47922,0.4722565,0.00984787614158502,0.254705530712143,0.304771650857375,0.279738590784759,0.0354020930623941,0.43243,0.498152,0.465291,0.0464724718731423,0.334458,0.393967,0.3642125,0.0420792174416303,0.638845,0.653179,0.646012,0.0101356686015279,0.314901729349687,0.324727632652018,0.319814681000853,0.00694796285636132,0.270068,0.321691,0.297457666666667,0.0259558348417718,0.327941,0.392476,0.350979,0.0360103119536613,0.0425619,0.113005,0.0725592,0.0363653124363039,0.47411,0.591568,0.533927666666667,0.05875926332361,0.0705124000082083,0.216582582564399,0.146840939476827,0.0732575249442041,0.277876,0.510205,0.386823666666667,0.116835093659111,0.33072,0.669934,0.473455666666667,0.175877059659108,0.633632,0.641526,0.637299666666667,0.00397654250993669,0.0865224341473955,0.174954053620761,0.120123545999432,0.0478858357368592,2,3,0.109198,0.456953,0.648137,0.628384,0.235267,0.794357,0.440843015382949,0.559156984617051
"ADF.Cofilin.slide1_image26_left.2019_08_29",0,0.0862405818983179,0.340620023638288,0.173240669156858,0.0710195558372544,0.693347101989814,1,0.850291306075556,0.110690462596213,-0.9866651621491,0.997383505833818,0.627422196828866,0.0536200033901964,0.0536200033901964,0.0536200033901964,0,0.0288044436567272,0.0552184258925677,0.0408631502416824,0.00858509631189515,0,0.10264288002476,0.360039987357246,0.189568083927463,0.0749286579079638,0.67550305147587,1,0.841820080242912,0.121144666526369,-0.987616327381815,0.997798226976588,0.603029118048851,0.10891,0.10891,0.10891,0,0.84941,0.84941,0.84941,0,0.0692899,0.0692899,0.0692899,0,0.425059,0.425059,0.425059,0,0.400708178819657,0.400708178819657,0.400708178819657,0,0.676766,0.676766,0.676766,0,0.188008,0.188008,0.188008,0,0.615791,0.615791,0.615791,0,0.338245256027882,0.338245256027882,0.338245256027882,0,0.113778,0.487539,0.3408985,0.12918100053607,0.129652,0.598908,0.372267666666667,0.148913771051124,0.0765465,0.11218,0.0918003333333333,0.0135992478747417,0.422959,0.538348,0.4878955,0.040031246064793,0.0729352104977449,0.128397204826007,0.0998819701967238,0.023427509760643,0.280698,0.581391,0.401646333333333,0.101959701795693,0.279823,0.660372,0.451073333333333,0.1266714971707,0.60408,0.632236,0.621506,0.011043197236308,0.0675553522912906,0.168704014910451,0.110292457328686,0.0346797533165802,1,6,0.105131,0.856549,0.700837,0.384604,0.436484,0.692706,0.598565549355438,0.401434450644562
"ADF.Cofilin.slide1_image27.2019_08_29",0.207435596740407,0.108795087394311,0.142531701186618,0.12813883988357,0.0174046910399494,0.744587360202381,1,0.863085322250843,0.105452533677516,0.318863083109442,0.690365674841945,0.187114521880492,0.0552927339772165,0.0700876493789116,0.062690191678064,0.0104615850076199,0.0320933122375303,0.0527888485385415,0.043702292766978,0.0105758345151108,0.297408855401082,0.125881387061537,0.143510164982818,0.132117197902483,0.00988132825623997,0.645670494807815,1,0.815030532195704,0.144865482615976,0.355708769354871,0.57266276849859,0.122422968548249,0.26841,0.484337,0.3763735,0.152683445941268,0.375026,0.448536,0.411781,0.0519794194850231,0.0783574,0.0887101,0.08353375,0.00732046437358997,0.43344,0.498289,0.4658645,0.0458551676531664,0.30133798154754,0.323452638217954,0.312395309882747,0.0156374236952622,0.307944,0.383921,0.3459325,0.0537238519142103,0.372979,0.473436,0.4232075,0.071033825917657,0.64868,0.654049,0.6513645,0.00379645630819054,0.300629957570352,0.361853796760282,0.331241877165317,0.0432917918614739,0.267324,0.445122,0.356991666666667,0.0889089688745367,0.415124,0.575276,0.468974,0.0920628861376831,0.051344,0.0998342,0.0760889666666667,0.0242605538696736,0.508403,0.513352,0.511671,0.00283056125176614,0.0589094192216185,0.166644527170562,0.125069793411502,0.0579228250151693,0.466489,0.497419,0.482649333333333,0.0155118242103672,0.292758,0.393622,0.348683,0.0513215916647175,0.600072,0.637527,0.620071333333333,0.0188566151876028,0.0734173029631063,0.163753381657017,0.112505415223122,0.046379395409984,2,3,0.134831,0.51627,0.66594,0.653173,0.223107,0.795129,0.375102277969761,0.62489772203024
"ADF.Cofilin.slide1_image28_left.2019_08_29",0.30870305005433,0.100573897371506,0.105731625087697,0.102519105360198,0.00280269478914128,0.602792102828623,1,0.807423527037308,0.166482013215128,0.451124354489356,0.52851225018856,0.042251005238007,0.0489293002552291,0.0512416431509089,0.050085471703069,0.00163507334196367,0.0178945173327781,0.0236331499537746,0.0214072733468628,0.00307815205052411,0.328888285739991,0.100490202654744,0.121073624706056,0.111516773141293,0.0103701191467311,0.585542138531244,1,0.794160497595165,0.172556057133391,0.361343137861831,0.633292734875937,0.13599997767782,0.361184,0.363376,0.36228,0.00154997806436089,0.403012,0.431775,0.4173935,0.0203385123472687,0.0522254,0.0579366,0.055081,0.00403842824871261,0.355577,0.382629,0.369103,0.0191286526446585,0.401028863794209,0.410595451236967,0.405812157515588,0.00676459885358858,0.399337,0.451126,0.4252315,0.0366203530908701,0.373712,0.401852,0.387782,0.0198979848225894,0.629872,0.638442,0.634157,0.00605990511476869,0.383435312013026,0.413216851311043,0.398326081662034,0.0210587283918016,0.315945,0.47936,0.389921333333333,0.0827975142762954,0.3055,0.559967,0.429250666666667,0.127376426022767,0.0591529,0.0623128,0.0609893666666667,0.00164123258660475,0.24162,0.415634,0.355412333333333,0.0986031454586178,0.0481292028322063,0.0738492465585297,0.0627918949896081,0.0132336322636759,0.32412,0.435094,0.374554333333333,0.0561729070845842,0.248229,0.434449,0.364823333333333,0.101607154454464,0.622629,0.624988,0.624194333333333,0.0013556630604001,0.0524672536587779,0.0776014194276499,0.0677826122253105,0.01343840131484,2,3,0.137562,0.479528,0.579685,0.664096,0.219143,0.512038,0.186692645184752,0.813307354815248
"ADF.Cofilin.slide1_image29.2019_08_29",0.231303285597126,0.0818130839441012,0.0818130839441012,0.0818130839441012,0,0.629897800750935,1,0.766165050624619,0.179660571934378,0,0,0,0.041174620519271,0.0805331765768709,0.0554567542222569,0.0217867272520636,0.0353947783533077,0.040169038209685,0.0377819082814964,0.00337591151959111,0.25974789125006,0.0930830011600701,0.0930830011600701,0.0930830011600701,0,0.562030287560786,1,0.754996225459911,0.199473261047255,0,0,0,0.271108,0.494177,0.362449,0.116890021032593,0.357171,0.523473,0.467994333333333,0.0959758453848328,0.0624107,0.115962,0.0888850666666667,0.0267807346400978,0.418363,0.483586,0.456921,0.0341993058262884,0.246299106122333,0.342480564048341,0.298871654692357,0.0487132254440485,0.526829,0.605992,0.566731666666667,0.0395854087554156,0.254158,0.285299,0.267441666666667,0.016066402532407,0.58822,0.659898,0.624481333333333,0.0358464645025606,0.26793644813402,0.428962453490748,0.322232300220433,0.0924357103925175,0.305134,0.369176,0.337155,0.0452845324807489,0.51499,0.53481,0.5249,0.0140148564031174,0.0205989,0.0363368,0.02846785,0.0111283758116358,0.488728,0.532159,0.5104435,0.030710354613713,0.0266661187697735,0.0767189171531554,0.0516925179614644,0.0353926731542524,0.292762,0.371185,0.3319735,0.0554534351009926,0.499501,0.518376,0.5089385,0.0133466404948961,0.642534,0.659765,0.6511495,0.0121841569466254,0.012538378858672,0.0207647204800282,0.0166515496693501,0.0058169019448181,3,2,0.118698,0.581061,0.638639,0.491855,0.350416,0.858609,0.103266851047785,0.896733148952215
"ADF.Cofilin.slide1_image3.2019_08_29",0.504705183941223,0.107012576132139,0.122853434472212,0.113023937758677,0.00858293742808847,0.47790110301561,1,0.723758024284171,0.235498660108897,0.354456311879612,0.58015895051975,0.123920425208067,0.0457610638647623,0.0463257432966627,0.0460434035807125,0.000399288655493322,0.0295540973187745,0.0560797409656615,0.0471202876653081,0.0152137892931701,0.446491381758408,0.12169751644315,0.149015834487372,0.134778632582262,0.0136958032227057,0.502862449519624,1,0.72984369812411,0.214049402852212,0.321604125038823,0.634054252329639,0.158918597284995,0.134246,0.255222,0.194734,0.0855429499608238,0.567507,0.71989,0.6436985,0.10775105263755,0.0862975,0.0912744,0.08878595,0.00351919973928733,0.409994,0.438391,0.4241925,0.0200797112653544,0.236614367456541,0.351471405693217,0.294042886574879,0.0812161906041563,0.354889,0.595538,0.4752135,0.170164539785761,0.235275,0.399003,0.317139,0.115773179070111,0.63932,0.65021,0.644765,0.00770039284712147,0.23488170415522,0.331384824142675,0.283133264148947,0.0682380105487883,0.393612,0.541762,0.458515333333333,0.0757592504802769,0.284724,0.295385,0.291764,0.00609765536907426,0.0761712,0.140941,0.1071144,0.0324810289966313,0.492821,0.539059,0.510334333333333,0.0250750604651979,0.0497470319203658,0.201833323362321,0.137304742283414,0.0786149833545178,0.267797,0.572789,0.45373,0.163123048411314,0.249092,0.303685,0.271317333333333,0.0286748863351423,0.592408,0.645742,0.62396,0.0279771078562456,0.0729345793658907,0.226111450372691,0.144577823900702,0.0770659016297477,2,3,0.0485989,0.921829,0.562352,0.448481,0.417369,0.81706,0.412875328796672,0.587124671203328
"ADF.Cofilin.slide1_image30.2019_08_29",0.397843627027042,0,0,0,0,0.67263579630902,0.857542958387045,0.764885820989617,0.0924542532959429,0,0,0,0.0649843682202099,0.0712989198352206,0.0677932887487066,0.0032144120342448,0.0840628753937827,0.0840628753937827,0.0840628753937827,0,0.383030788567275,0,0,0,0,0.640221294718951,0.883623262125188,0.750463944334302,0.123308595379671,0,0,0,0.25386,0.329114,0.283332333333333,0.040190631922543,0.484894,0.693101,0.569896,0.109234338094758,0.0177474,0.0905399,0.0497565,0.0371810202849518,0.389435,0.437669,0.407842,0.0260661080524117,0.157477369697177,0.379576805730066,0.262617146806846,0.111520500698735,0.310919,0.382748,0.344958333333333,0.0360610601665194,0.362262,0.594088,0.466884,0.117551195706381,0.604921,0.63172,0.622475333333333,0.0152096850833057,0.121295666394618,0.414456397900866,0.299455387580504,0.156453094226244,0.391669,0.391669,0.391669,0,0.216998,0.216998,0.216998,0,0.0175767,0.0175767,0.0175767,0,0.544511,0.544511,0.544511,0,0.212148559579463,0.212148559579463,0.212148559579463,0,0.484702,0.484702,0.484702,0,0.376462,0.376462,0.376462,0,0.617161,0.617161,0.617161,0,0.101633837258488,0.101633837258488,0.101633837258488,0,3,1,0.0528161,0.833539,0.567378,0.394056,0.233675,0.885442,0.212452305975654,0.787547694024346
"ADF.Cofilin.slide1_image31.2019_08_29",0,0.084543763272041,0.291162318227376,0.178233949229916,0.0586322836235795,0.77460070784508,1,0.883582142810643,0.0982868365718293,-0.87811331966658,0.972711782775706,0.510485328544992,0.097134387248871,0.097134387248871,0.097134387248871,0,0.0250729898795404,0.0571501639517163,0.0407508752030178,0.0129437584610457,0,0.112001160194128,0.310179873325593,0.197861635477157,0.0600766755767112,0.739857765355331,1,0.868239519829454,0.107963202771742,-0.907022835022101,0.979716120141062,0.490113396742005,0.176863,0.176863,0.176863,0,0.768166,0.768166,0.768166,0,0.0521204,0.0521204,0.0521204,0,0.456243,0.456243,0.456243,0,0.57158264605329,0.57158264605329,0.57158264605329,0,0.587055,0.587055,0.587055,0,0.220559,0.220559,0.220559,0,0.661044,0.661044,0.661044,0,0.439573002387213,0.439573002387213,0.439573002387213,0,0.258733,0.586159,0.401638,0.120314164240126,0.270678,0.619436,0.440032166666667,0.119931769981797,0.0614032,0.119385,0.08872085,0.0221891510270898,0.39418,0.510955,0.467213333333333,0.0428527941943891,0.0418585993877397,0.10277950439716,0.0714028923244516,0.0226007027800243,0.427387,0.535308,0.4552935,0.0406526179808878,0.273321,0.342694,0.306852166666667,0.0277015621033664,0.618677,0.649309,0.635145166666667,0.0125813231166943,0.0375929926227302,0.170172068135747,0.0934044996021312,0.0453895441114742,1,6,0.171764,0.773496,0.690897,0.609099,0.212358,0.752754,0.42940555436722,0.57059444563278
"ADF.Cofilin.slide1_image32.2019_08_29",0.760430587122893,0.0742785140350358,0.0742785140350358,0.0742785140350358,0,0.280146358457518,1,0.635427820396556,0.407985720645628,0,0,0,0.046004865301738,0.0488168894256497,0.0474108773636938,0.00198840132687812,0.0297090770109336,0.0316875899985695,0.0306983335047515,0.00139901995022296,0.744734327065106,0.117569506070292,0.117569506070292,0.117569506070292,0,0.260665207862727,1,0.6208955119027,0.401912016499924,0,0,0,0.304299,0.508766,0.4065325,0.14458000222887,0.343872,0.627837,0.4858545,0.200793577119638,0.0540422,0.0667882,0.0604152,0.00901278303300374,0.526172,0.563957,0.5450645,0.0267180297271337,0.198930742268956,0.272451560152878,0.235691151210917,0.0519870688841023,0.297456,0.355673,0.3265645,0.0411656354803372,0.440113,0.545633,0.492873,0.0746139075508045,0.639759,0.643443,0.641601,0.00260498138189126,0.201324561664145,0.225807641433945,0.213566101549045,0.0173121517295568,0.440499,0.446862,0.4436805,0.00449932044869001,0.313299,0.31812,0.3157095,0.00340896179210036,0.0648342,0.0807371,0.07278565,0.0112450484305316,0.456581,0.506599,0.48159,0.0353680669813887,0.235411001882451,0.293206695695715,0.264308848789083,0.0408677270187399,0.392187,0.456371,0.424279,0.0453849416436774,0.280933,0.395813,0.338373,0.0812324270227106,0.611024,0.624286,0.617655,0.00937765013209599,0.284284866821513,0.288582930080398,0.286433898450955,0.00303918967632621,2,2,0.0180732,0.884538,0.665242,0.385679,0.45219,0.774577,0.529570470772587,0.470429529227413
"ADF.Cofilin.slide1_image34.2019_08_29",0.299062972044182,0.0900605208533243,0.124711765289089,0.103783428991151,0.0184150979216696,0.626524121674794,1,0.818559386440149,0.149200635180751,0.108370459120729,0.69615004355253,0.323930840519998,0.0419700274935423,0.0424780727432674,0.0422240501184049,0.000359242241230207,0.0203037585643788,0.040673581620938,0.0323090104898724,0.0106617700371031,0.357908765955638,0.0938973833294949,0.127598904759939,0.112071697306195,0.0170059847227255,0.576459720383397,1,0.797747015140252,0.172545240621285,0.264377561433853,0.704507948313539,0.220208244874973,0.11046,0.139997,0.1252285,0.0208858129959071,0.856116,0.902629,0.8793725,0.0328896577133299,0.0828518,0.0849631,0.08390745,0.00149291454711916,0.387908,0.433482,0.410695,0.0322256844457957,0.270462360920764,0.398634280347471,0.334548320634117,0.0906312333843199,0.407769,0.571219,0.489494,0.115576603384941,0.286738,0.361085,0.3239115,0.0525712678608763,0.602425,0.660517,0.631471,0.0410772471326889,0.286451734786799,0.412512439274383,0.349482087030591,0.0891383789843246,0.255991,0.351843,0.318098333333333,0.0538538032206949,0.22031,0.555668,0.441742,0.191792601702985,0.062159,0.101735,0.0772326666666667,0.0214065354584373,0.307538,0.525966,0.440739,0.116849588373259,0.0666109971922245,0.135610717211119,0.110301119577255,0.0379950405746282,0.347033,0.450549,0.413468333333333,0.0576642255244388,0.361034,0.523425,0.422409333333333,0.0881545588176433,0.610333,0.613909,0.611847666666667,0.00184961545552945,0.0831892269462234,0.110512129380054,0.100345275312939,0.0149422848677952,2,3,0.0457998,0.835947,0.577588,0.45347,0.398303,0.620747,0.332551090856741,0.667448909143259
"ADF.Cofilin.slide1_image35.2019_08_29",0.192463614070648,0.145049751147162,0.145049751147162,0.145049751147162,0,0.812690185434709,1,0.909094564022997,0.076858056347318,0,0,0,0.067050253255648,0.0675166853390978,0.0672834692973729,0.000329817289170327,0.0328073882279221,0.0649131708009416,0.0488602795144319,0.022702216572683,0.305596648131733,0.138381379657031,0.138381379657031,0.138381379657031,0,0.729508164898071,1,0.869437060600533,0.116730004192188,0,0,0,0.211692,0.238082,0.224887,0.018660547955513,0.492379,0.743775,0.618077,0.177763816363173,0.0575577,0.112613,0.08508535,0.0389299759702597,0.37298,0.415299,0.3941395,0.0299240518730335,0.281183716546317,0.344245531002747,0.312714623774532,0.0445914366360695,0.245219,0.337958,0.2915885,0.0655763757804592,0.347969,0.570472,0.4592205,0.15733338013435,0.615834,0.650092,0.632963,0.0242240641098888,0.182127298198219,0.414664780965564,0.298396039581891,0.164428830944839,0.250335,0.37601,0.3131725,0.0888656447256194,0.297642,0.402286,0.349964,0.073994482010485,0.0920213,0.108176,0.10009865,0.0114230979180343,0.268595,0.545703,0.407149,0.195944945921042,0.173504504816656,0.201066247634281,0.187285376225468,0.0194890952476619,0.37574,0.420358,0.398049,0.0315496903629814,0.402866,0.445938,0.424402,0.030456503279267,0.595148,0.62166,0.608404,0.0187468149828177,0.201566068079159,0.201641852757058,0.201603960418109,5.35878596520162e-05,2,2,0.13386,0.831297,0.576576,0.314034,0.500965,0.524156,0.372558950285553,0.627441049714447
"ADF.Cofilin.slide1_image36.2019_08_29",0.137290539758942,0,0,0,0,0.636395108576502,1,0.791145830048841,0.187743219903539,0,0,0,0.030012047166627,0.0379079416163429,0.0344641257787138,0.0040433566077,0.0265404302375664,0.0265404302375664,0.0265404302375664,0,0.150204575286272,0,0,0,0,0.607912968195739,1,0.789364327817748,0.197666014281614,0,0,0,0.263438,0.45743,0.360725333333333,0.0969973125469636,0.364924,0.502177,0.440427,0.0696523887530069,0.0692826,0.0890139,0.0799211666666667,0.00995606601240336,0.354947,0.422493,0.379249333333333,0.0375459200224649,0.192672548163851,0.328651256312738,0.281641883326059,0.0770910571129299,0.284471,0.53149,0.3939,0.125894312941451,0.264819,0.319441,0.291904333333333,0.0273137968311499,0.608829,0.65413,0.635655666666667,0.0237774316176776,0.208052599499209,0.322039116038482,0.270469546213319,0.057762277285592,0.641154,0.641154,0.641154,0,0.226468,0.226468,0.226468,0,0.101389,0.101389,0.101389,0,0.397471,0.397471,0.397471,0,0.155074350021822,0.155074350021822,0.155074350021822,0,0.4372,0.4372,0.4372,0,0.194712,0.194712,0.194712,0,0.618234,0.618234,0.618234,0,0.188591361360042,0.188591361360042,0.188591361360042,0,3,1,0.106844,0.485056,0.55635,0.650378,0.216163,0.679131,0.15570554681867,0.84429445318133
"ADF.Cofilin.slide1_image37.2019_08_29",0.302077720524157,0.17454971418638,0.17454971418638,0.17454971418638,0,0.661355906951054,1,0.831027963789686,0.138290335016677,0,0,0,0.0377203343390114,0.0830338806600413,0.0603771074995263,0.032041515883211,0.0612112319974665,0.066254968220614,0.0637331001090403,0.00356646008590384,0.312779317610605,0.193417733873987,0.193417733873987,0.193417733873987,0,0.638889882597929,1,0.818487806002305,0.147449180984875,0,0,0,0.226801,0.362911,0.294856,0.096244303987301,0.511987,0.727804,0.6198955,0.152605664195337,0.0479171,0.0772861,0.0626016,0.0207670190566677,0.454472,0.591331,0.5229015,0.0967739269664098,0.233660452508713,0.312913647175969,0.273287049842341,0.0560404713799148,0.291211,0.496442,0.3938265,0.145120231809696,0.343278,0.348701,0.3459895,0.00383464007437462,0.624834,0.65272,0.638777,0.019718379700168,0.289017909431423,0.338604989190783,0.313811449311103,0.0350633603570818,0.330144,0.481637,0.4058905,0.107121727602294,0.258388,0.449454,0.353921,0.135104064254189,0.0230293,0.0564315,0.0397304,0.0236189221265493,0.534436,0.555352,0.544894,0.0147898454352978,0.187198097029374,0.266227803285943,0.226712950157659,0.055882441209201,0.326819,0.482946,0.4048825,0.110398460426312,0.265463,0.542632,0.4040475,0.195988079434694,0.606169,0.653919,0.630044,0.0337643488016577,0.0851202221579838,0.28725687921981,0.186188550688897,0.142932200934797,2,2,0.131794,0.747447,0.687249,0.370102,0.489931,0.769149,0.453375426987084,0.546624573012916
"ADF.Cofilin.slide1_image38.2019_08_29",0,0.165843462270115,0.48054611135329,0.292021099024436,0.110725665605943,0.540189297352914,1,0.825386453024268,0.194102029430106,-0.971895342110293,0.994786430333217,0.572768777431282,0.0717155789094441,0.0717155789094441,0.0717155789094441,0,0.0472958987874082,0.10998730952996,0.0661933771108539,0.0256647037167796,0,0.154698493471076,0.45876868577282,0.290479042827545,0.103059056679135,0.553033278277691,1,0.830730537508703,0.186876366085712,-0.956668001515088,0.990529468974575,0.536981276148926,0.253443,0.253443,0.253443,0,0.718581,0.718581,0.718581,0,0.0908186,0.0908186,0.0908186,0,0.442222,0.442222,0.442222,0,0.384221980532914,0.384221980532914,0.384221980532914,0,0.389582,0.389582,0.389582,0,0.444621,0.444621,0.444621,0,0.638661,0.638661,0.638661,0,0.35845884474333,0.35845884474333,0.35845884474333,0,0.32654,0.571337,0.4212262,0.11103464806852,0.27376,0.416971,0.3406608,0.0534165490246234,0.0720137,0.121574,0.09986636,0.0217649365531582,0.460291,0.522587,0.4910958,0.0291727194001519,0.0588207695743646,0.292919942184796,0.123155603893417,0.0957447661991498,0.218168,0.394123,0.3229078,0.0652068032777256,0.384837,0.576473,0.479648,0.0740739013924608,0.614221,0.66479,0.6394926,0.0183223644298436,0.0650946504545876,0.328981747319693,0.128308231051334,0.113048436368257,1,5,0.24753,0.725676,0.737801,0.573043,0.273403,0.69918,0.615636989824609,0.384363010175391
